Time (s/500) - 0,0005	Newton - 0,0005	Time (s/500) - 0,005	Newton - 0,005	Time (s/500) - 0,05	Newton - 0,05	Time (s/500) - 0,5	Newton - 0,5	Time (s/500) - Plot 4	Newton - Plot 4	Time (s/500) - Plot 5	Newton - Plot 5	Time (s/500) - Plot 6	Newton - Plot 6	Time (s/500) - Plot 7	Newton - Plot 7	Time (s/500) - Plot 8	Newton - Plot 8	Time (s/500) - Plot 9	Newton - Plot 9	Time (s/500) - Plot 10	Newton - Plot 10	Time (s/500) - Plot 11	Newton - Plot 11	Time (s/500) - Plot 12	Newton - Plot 12	Time (s/500) - Plot 13	Newton - Plot 13	Time (s/500) - Plot 14	Newton - Plot 14	
0	0,00165803	0	3,44605	0	2,26361	0	5,64966	0	2,44408	0	2,38727	0	2,08941	0	3,28337	0	4,86097	0	5,32851	0	2,96249	0	2,37441	0	2,52594	0	2,23074	0	2,38828	
1	0,000476707	1	3,34443	1	2,19628	1	5,5083	1	2,37667	1	2,3283	1	2,04045	1	3,19139	1	4,723	1	5,19546	1	2,87569	1	2,31653	1	2,44559	1	2,15798	1	2,32604	
2	-0,000149369	2	3,24262	2	2,13164	2	5,37112	2	2,31617	2	2,27223	2	1,9891	2	3,10037	2	4,58637	2	5,06176	2	2,7955	2	2,26075	2	2,37109	2	2,08726	2	2,26646	
3	0,000784803	3	3,14493	3	2,06598	3	5,23067	3	2,2556	3	2,21418	3	1,93888	3	3,00732	3	4,44439	3	4,93429	3	2,71978	3	2,19997	3	2,29102	3	2,01548	3	2,20927	
4	-0,000981119	4	3,04736	4	2,00203	4	5,09204	4	2,19766	4	2,15643	4	1,88856	4	2,91403	4	4,30341	4	4,79866	4	2,64197	4	2,14586	4	2,21489	4	1,94577	4	2,14745	
5	-0,00172426	5	2,94696	5	1,93846	5	4,95636	5	2,13948	5	2,09937	5	1,8382	5	2,8283	5	4,16205	5	4,66574	5	2,56553	5	2,08464	5	2,1379	5	1,87354	5	2,0883	
6	-0,000970115	6	2,84929	6	1,87111	6	4,81001	6	2,08083	6	2,04345	6	1,78701	6	2,74174	6	4,02065	6	4,53412	6	2,49167	6	2,02009	6	2,067	6	1,80652	6	2,03311	
7	-0,00132286	7	2,75801	7	1,81176	7	4,67078	7	2,02672	7	1,98834	7	1,7361	7	2,65192	7	3,87994	7	4,39695	7	2,41691	7	1,96646	7	1,98906	7	1,74146	7	1,97442	
8	-0,00315222	8	2,66079	8	1,75011	8	4,53402	8	1,97285	8	1,92868	8	1,6838	8	2,56379	8	3,73901	8	4,25778	8	2,34206	8	1,90287	8	1,91298	8	1,67985	8	1,91475	
9	-0,00271674	9	2,56471	9	1,68821	9	4,38945	9	1,91339	9	1,87104	9	1,63437	9	2,47739	9	3,59946	9	4,1208	9	2,2704	9	1,8429	9	1,83902	9	1,61337	9	1,8514	
10	-0,0016674	10	2,47419	10	1,62316	10	4,24426	10	1,85604	10	1,81503	10	1,5849	10	2,39149	10	3,45904	10	3,98193	10	2,19042	10	1,77955	10	1,76562	10	1,55176	10	1,79398	
11	-0,000257344	11	2,38225	11	1,5599	11	4,10295	11	1,80153	11	1,76265	11	1,53668	11	2,30559	11	3,32186	11	3,84422	11	2,11591	11	1,71341	11	1,69278	11	1,49055	11	1,73062	
12	-0,000433409	12	2,29176	12	1,49878	12	3,95949	12	1,74578	12	1,70656	12	1,49296	12	2,21642	12	3,18607	12	3,70567	12	2,04492	12	1,65546	12	1,61718	12	1,43217	12	1,66797	
13	-0,00145935	13	2,20223	13	1,44176	13	3,81756	13	1,68925	13	1,64911	13	1,44649	13	2,12948	13	3,05011	13	3,57043	13	1,97269	13	1,59742	13	1,5422	13	1,37593	13	1,60387	
14	-0,00056224	14	2,11013	14	1,38451	14	3,67739	14	1,63407	14	1,58944	14	1,39751	14	2,04415	14	2,90896	14	3,43627	14	1,90182	14	1,5382	14	1,47087	14	1,31847	14	1,54215	
15	-0,00137976	15	2,02416	15	1,32617	15	3,53864	15	1,57609	15	1,53402	15	1,35129	15	1,96148	15	2,77581	15	3,29762	15	1,82514	15	1,47937	15	1,40231	15	1,264	15	1,47911	
16	-0,0026845	16	1,93756	16	1,26848	16	3,39889	16	1,51447	16	1,47781	16	1,30477	16	1,88046	16	2,64198	16	3,15896	16	1,75316	16	1,42232	16	1,33429	16	1,2139	16	1,41398	
17	-0,0057628	17	1,85403	17	1,21396	17	3,26132	17	1,45676	17	1,41932	17	1,25819	17	1,80139	17	2,50546	17	3,0199	17	1,68015	17	1,3644	17	1,26628	17	1,15852	17	1,35138	
18	-0,00578857	18	1,77129	18	1,15852	18	3,12393	18	1,39442	18	1,35739	18	1,20997	18	1,72506	18	2,37669	18	2,87878	18	1,61024	18	1,31008	18	1,19846	18	1,10442	18	1,29015	
19	-0,00541292	19	1,69084	19	1,10496	19	2,98291	19	1,33292	19	1,29124	19	1,15912	19	1,64346	19	2,24958	19	2,74219	19	1,53951	19	1,25326	19	1,12755	19	1,04617	19	1,22742	
20	-0,00581636	20	1,61189	20	1,05541	20	2,84388	20	1,27301	20	1,23323	20	1,11363	20	1,56497	20	2,12315	20	2,6051	20	1,46973	20	1,1963	20	1,05946	20	0,991209	20	1,16337	
21	-0,00543489	21	1,53234	21	1,00176	21	2,7059	21	1,2153	21	1,17622	21	1,06397	21	1,48392	21	1,99392	21	2,47122	21	1,39687	21	1,14122	21	0,99408	21	0,935155	21	1,09715	
22	-0,00347815	22	1,45658	22	0,947656	22	2,56909	22	1,16103	22	1,11339	22	1,01355	22	1,40991	22	1,87317	22	2,33894	22	1,326	22	1,08378	22	0,930357	22	0,886189	22	1,03325	
23	-0,00447367	23	1,37824	23	0,898299	23	2,43604	23	1,10331	23	1,05455	23	0,958091	23	1,33208	23	1,75173	23	2,20714	23	1,25225	23	1,02643	23	0,866395	23	0,838642	23	0,969861	
24	-0,00417612	24	1,29874	24	0,850432	24	2,29924	24	1,03863	24	0,991952	24	0,903781	24	1,252	24	1,63471	24	2,07018	24	1,18399	24	0,969372	24	0,806909	24	0,78385	24	0,906455	
25	-0,00317774	25	1,22245	25	0,801985	25	2,16756	25	0,972531	25	0,933032	25	0,853576	25	1,17583	25	1,51867	25	1,9354	25	1,11459	25	0,914627	25	0,748098	25	0,728825	25	0,845514	
26	-0,00481547	26	1,14262	26	0,755227	26	2,04058	26	0,908017	26	0,87325	26	0,79983	26	1,09569	26	1,40315	26	1,80163	26	1,04742	26	0,857602	26	0,689371	26	0,673488	26	0,785266	
27	-0,0038378	27	1,06967	27	0,705951	27	1,9073	27	0,84559	27	0,817652	27	0,749641	27	1,01574	27	1,2909	27	1,66849	27	0,979755	27	0,798342	27	0,638882	27	0,617218	27	0,721607	
28	-0,00319983	28	0,993665	28	0,653378	28	1,77381	28	0,781791	28	0,759229	28	0,695204	28	0,939341	28	1,17598	28	1,53629	28	0,909878	28	0,735865	28	0,579775	28	0,561823	28	0,65667	
29	-0,000795656	29	0,920561	29	0,605953	29	1,63803	29	0,719448	29	0,696924	29	0,644578	29	0,862697	29	1,06391	29	1,40455	29	0,841195	29	0,670921	29	0,526246	29	0,506651	29	0,590319	
30	-0,000521683	30	0,844124	30	0,558125	30	1,49768	30	0,653744	30	0,641713	30	0,590217	30	0,784058	30	0,947088	30	1,26682	30	0,77436	30	0,60691	30	0,472493	30	0,453744	30	0,526544	
31	-0,00245312	31	0,76896	31	0,509995	31	1,36245	31	0,593112	31	0,582018	31	0,535847	31	0,707942	31	0,832277	31	1,12939	31	0,708314	31	0,543117	31	0,417598	31	0,401898	31	0,462635	
32	-0,00427933	32	0,694862	32	0,45877	32	1,2288	32	0,533795	32	0,519708	32	0,485471	32	0,632511	32	0,723479	32	0,991045	32	0,646012	32	0,476957	32	0,364216	32	0,349139	32	0,400704	
33	-0,00279823	33	0,626849	33	0,406888	33	1,09056	33	0,471799	33	0,452211	33	0,428732	33	0,557493	33	0,613521	33	0,855998	33	0,580421	33	0,40837	33	0,309296	33	0,29797	33	0,334796	
34	-0,00292272	34	0,561965	34	0,351291	34	0,952874	34	0,410836	34	0,386338	34	0,371279	34	0,490074	34	0,498045	34	0,721206	34	0,517628	34	0,338502	34	0,254897	34	0,247641	34	0,269436	
35	-0,00115768	35	0,49371	35	0,296761	35	0,815146	35	0,347692	35	0,327957	35	0,318264	35	0,419479	35	0,388518	35	0,581705	35	0,452552	35	0,269112	35	0,204259	35	0,198284	35	0,206296	
36	-0,00245789	36	0,421384	36	0,244629	36	0,674209	36	0,285109	36	0,265412	36	0,265498	36	0,34523	36	0,276726	36	0,447773	36	0,394586	36	0,198275	36	0,145315	36	0,149886	36	0,141087	
37	-0,00379231	37	0,353448	37	0,187862	37	0,536411	37	0,222717	37	0,198391	37	0,213439	37	0,274545	37	0,162893	37	0,316886	37	0,333386	37	0,128802	37	0,0903289	37	0,101632	37	0,0773911	
38	-0,00163522	38	0,288125	38	0,134308	38	0,397169	38	0,161143	38	0,135405	38	0,162126	38	0,202078	38	0,0554956	38	0,178538	38	0,273399	38	0,0527035	38	0,0322189	38	0,0502077	38	0,0107579	
39	-0,00341564	39	0,222524	39	0,0760886	39	0,256427	39	0,0960021	39	0,0650525	39	0,113414	39	0,132607	39	-0,0519865	39	0,0471142	39	0,207275	39	-0,0210957	39	-0,0204632	39	-0,00185459	39	-0,0491412	
40	-0,00638089	40	0,153056	40	0,02219	40	0,11581	40	0,0338057	40	-0,00572752	40	0,0606977	40	0,0660294	40	-0,16364	40	-0,085428	40	0,151587	40	-0,0965371	40	-0,0727435	40	-0,055823	40	-0,114098	
41	-0,0120257	41	0,150053	41	0,0216439	41	0,11133	41	0,0337427	41	-0,0126222	41	0,0576313	41	0,0621318	41	-0,168449	41	-0,0883424	41	0,154828	41	-0,0966863	41	-0,0692838	41	-0,0582498	41	-0,115693	
42	-0,00891665	42	0,149693	42	0,0264568	42	0,106858	42	0,0404839	42	-0,0167851	42	0,0541117	42	0,0642975	42	-0,168904	42	-0,0887013	42	0,162245	42	-0,0961852	42	-0,0657033	42	-0,0568739	42	-0,110942	
43	-0,00791248	43	0,144623	43	0,0290931	43	0,105452	43	0,044539	43	-0,0206645	43	0,0493763	43	0,0587388	43	-0,170601	43	-0,0912109	43	0,164414	43	-0,099005	43	-0,0642257	43	-0,0583196	43	-0,111402	
44	-0,0104959	44	0,14124	44	0,0314333	44	0,104354	44	0,045699	44	-0,023264	44	0,0407936	44	0,0582735	44	-0,170417	44	-0,0931982	44	0,167576	44	-0,0972937	44	-0,0576448	44	-0,0555069	44	-0,115021	
45	-0,00668641	45	0,142646	45	0,0332506	45	0,104808	45	0,045131	45	-0,0287675	45	0,0328918	45	0,0582404	45	-0,173097	45	-0,0890528	45	0,167046	45	-0,0997546	45	-0,0554301	45	-0,0545858	45	-0,113622	
46	-0,00413327	46	0,138989	46	0,034414	46	0,105654	46	0,0491708	46	-0,0318592	46	0,0262388	46	0,0533101	46	-0,175297	46	-0,0913255	46	0,168992	46	-0,0961413	46	-0,0553838	46	-0,0498236	46	-0,107198	
47	-0,00591373	47	0,133738	47	0,0401951	47	0,107395	47	0,0506818	47	-0,034417	47	0,0214982	47	0,0505419	47	-0,177637	47	-0,0930664	47	0,165754	47	-0,09336	47	-0,053544	47	-0,0483333	47	-0,104242	
48	-0,00762319	48	0,131362	48	0,0384816	48	0,108646	48	0,0500384	48	-0,0363355	48	0,0182285	48	0,0511395	48	-0,176169	48	-0,0978524	48	0,168327	48	-0,0958228	48	-0,051748	48	-0,0493149	48	-0,102199	
49	-0,00907969	49	0,130352	49	0,037025	49	0,109742	49	0,0468604	49	-0,0358261	49	0,0188515	49	0,0505609	49	-0,175729	49	-0,0962305	49	0,16911	49	-0,0953703	49	-0,0513664	49	-0,053791	49	-0,0999653	
50	-0,0109616	50	0,129392	50	0,0371443	50	0,115531	50	0,0500449	50	-0,0360244	50	0,0180909	50	0,0483745	50	-0,174851	50	-0,0978929	50	0,167754	50	-0,0960977	50	-0,0498628	50	-0,0569072	50	-0,0990623	
51	-0,0142578	51	0,130724	51	0,0364994	51	0,119822	51	0,0516334	51	-0,0332196	51	0,0136096	51	0,0452476	51	-0,174821	51	-0,0977429	51	0,168268	51	-0,0951328	51	-0,0494032	51	-0,0619297	51	-0,100886	
52	-0,0180502	52	0,132187	52	0,0366329	52	0,120158	52	0,0513015	52	-0,0339733	52	0,01017	52	0,0431361	52	-0,174721	52	-0,098375	52	0,167438	52	-0,0935527	52	-0,0500277	52	-0,0683464	52	-0,100594	
53	-0,0188012	53	0,136811	53	0,0369671	53	0,120859	53	0,0473126	53	-0,0334839	53	0,00487149	53	0,0453245	53	-0,176439	53	-0,1015	53	0,170533	53	-0,0947164	53	-0,0500027	53	-0,0710595	53	-0,100783	
54	-0,0181689	54	0,136057	54	0,0362789	54	0,1189	54	0,0471495	54	-0,0310901	54	0,00316505	54	0,0485505	54	-0,175033	54	-0,107001	54	0,17094	54	-0,0909419	54	-0,0438795	54	-0,0749076	54	-0,102268	
55	-0,0195549	55	0,14006	55	0,0333798	55	0,116056	55	0,0450659	55	-0,03174	55	0,00219087	55	0,0511244	55	-0,167789	55	-0,111731	55	0,170961	55	-0,0880583	55	-0,0414111	55	-0,0747005	55	-0,102507	
56	-0,0148073	56	0,142746	56	0,0374117	56	0,11484	56	0,0471972	56	-0,0328327	56	0,00241162	56	0,0468946	56	-0,170459	56	-0,114071	56	0,176897	56	-0,0865884	56	-0,0394468	56	-0,0793857	56	-0,101936	
57	-0,0146994	57	0,149546	57	0,0387482	57	0,112933	57	0,0550295	57	-0,0341826	57	-0,00078672	57	0,0430758	57	-0,170777	57	-0,111774	57	0,182839	57	-0,0881533	57	-0,0432641	57	-0,0789159	57	-0,0956542	
58	-0,0130554	58	0,149625	58	0,0394571	58	0,108931	58	0,056197	58	-0,0356244	58	-0,00716058	58	0,0421421	58	-0,172714	58	-0,109856	58	0,189493	58	-0,0895219	58	-0,0414681	58	-0,0767929	58	-0,0951552	
59	-0,0134794	59	0,14571	59	0,0415911	59	0,109279	59	0,0594616	59	-0,0355404	59	-0,0114308	59	0,0391594	59	-0,170367	59	-0,108797	59	0,195745	59	-0,0866514	59	-0,0424535	59	-0,0732748	59	-0,095134	
60	-0,0115165	60	0,143372	60	0,039614	60	0,109791	60	0,0609317	60	-0,0360571	60	-0,0162303	60	0,0392921	60	-0,173858	60	-0,112222	60	0,200331	60	-0,0813186	60	-0,0432431	60	-0,0695732	60	-0,0948188	
61	-0,0106167	61	0,143286	61	0,0329254	61	0,105722	61	0,0608558	61	-0,0367397	61	-0,0219141	61	0,0361719	61	-0,174466	61	-0,114751	61	0,199186	61	-0,0797741	61	-0,0385972	61	-0,0667602	61	-0,0943678	
62	-0,00907106	62	0,142321	62	0,0275809	62	0,107478	62	0,0569655	62	-0,0359016	62	-0,0283647	62	0,0369493	62	-0,166508	62	-0,117409	62	0,204841	62	-0,0808688	62	-0,0384986	62	-0,0677944	62	-0,0942255	
63	-0,0103777	63	0,140449	63	0,0275787	63	0,110585	63	0,0523842	63	-0,0367087	63	-0,0322402	63	0,0346642	63	-0,165944	63	-0,120511	63	0,206407	63	-0,0797125	63	-0,0377196	63	-0,06608	63	-0,093029	
64	-0,0106709	64	0,14392	64	0,0254554	64	0,109213	64	0,0533622	64	-0,0352738	64	-0,0344231	64	0,0320822	64	-0,159126	64	-0,122148	64	0,214584	64	-0,0792009	64	-0,0388541	64	-0,0662892	64	-0,0904178	
65	-0,0110563	65	0,146309	65	0,0245437	65	0,11218	65	0,0547514	65	-0,0332841	65	-0,0351574	65	0,0336868	65	-0,158422	65	-0,123261	65	0,212319	65	-0,0779958	65	-0,037348	65	-0,0656261	65	-0,0908191	
66	-0,0118868	66	0,146653	66	0,0253648	66	0,11439	66	0,0600611	66	-0,0306184	66	-0,035006	66	0,0335482	66	-0,158856	66	-0,124528	66	0,212873	66	-0,080975	66	-0,0383685	66	-0,0644234	66	-0,0896708	
67	-0,0103661	67	0,149745	67	0,0221214	67	0,112114	67	0,059733	67	-0,0289247	67	-0,0391248	67	0,035081	67	-0,156924	67	-0,126993	67	0,210956	67	-0,080353	67	-0,040001	67	-0,0644171	67	-0,090799	
68	-0,00925855	68	0,151956	68	0,0219827	68	0,113205	68	0,0558935	68	-0,0283102	68	-0,045023	68	0,0372209	68	-0,156881	68	-0,128877	68	0,210802	68	-0,0816946	68	-0,0396722	68	-0,064302	68	-0,0881025	
69	-0,0110307	69	0,154412	69	0,0241345	69	0,114299	69	0,0570129	69	-0,0299749	69	-0,0480359	69	0,0384603	69	-0,158002	69	-0,131371	69	0,213564	69	-0,0810595	69	-0,0377772	69	-0,0589837	69	-0,0833464	
70	-0,0141808	70	0,157716	70	0,019527	70	0,117097	70	0,055946	70	-0,0273541	70	-0,0498201	70	0,0377113	70	-0,15827	70	-0,132288	70	0,214582	70	-0,0776937	70	-0,0364337	70	-0,0548832	70	-0,0803344	
71	-0,0136302	71	0,16083	71	0,0112425	71	0,122866	71	0,0535434	71	-0,0299135	71	-0,0487637	71	0,0394234	71	-0,1566	71	-0,130012	71	0,212586	71	-0,0699382	71	-0,0339884	71	-0,0558438	71	-0,0830206	
72	-0,0118996	72	0,164208	72	0,00697753	72	0,120541	72	0,0480697	72	-0,0261591	72	-0,0489876	72	0,0435023	72	-0,158012	72	-0,131997	72	0,208206	72	-0,0679835	72	-0,0316116	72	-0,0529413	72	-0,0852304	
73	-0,0155886	73	0,165891	73	0,00616388	73	0,122723	73	0,0431273	73	-0,0270144	73	-0,0509731	73	0,0464039	73	-0,164802	73	-0,134087	73	0,205639	73	-0,064507	73	-0,0250363	73	-0,0496941	73	-0,0815598	
74	-0,0190936	74	0,166918	74	0,0025088	74	0,124165	74	0,041278	74	-0,0227565	74	-0,048127	74	0,051234	74	-0,167953	74	-0,13706	74	0,204265	74	-0,0585702	74	-0,022842	74	-0,0473778	74	-0,0799267	
75	-0,0221434	75	0,166614	75	0,00101667	75	0,129834	75	0,0409245	75	-0,0177098	75	-0,0446817	75	0,0511088	75	-0,16394	75	-0,139407	75	0,200648	75	-0,0538308	75	-0,0204764	75	-0,0454515	75	-0,0795292	
76	-0,0225071	76	0,166274	76	5,79659E-5	76	0,130136	76	0,0439017	76	-0,0237605	76	-0,0415401	76	0,0545679	76	-0,165112	76	-0,135415	76	0,199065	76	-0,05289	76	-0,0232338	76	-0,0436062	76	-0,0806605	
77	-0,0206294	77	0,171057	77	-0,00393663	77	0,135161	77	0,0486858	77	-0,0204297	77	-0,0382212	77	0,0537368	77	-0,165574	77	-0,134923	77	0,19127	77	-0,0508098	77	-0,0191639	77	-0,0379421	77	-0,0805094	
78	-0,0199916	78	0,170989	78	-0,00660802	78	0,138488	78	0,0468788	78	-0,0173439	78	-0,042142	78	0,0535521	78	-0,16263	78	-0,134427	78	0,186692	78	-0,0510624	78	-0,0171477	78	-0,036924	78	-0,0817418	
79	-0,022604	79	0,174422	79	-0,0121142	79	0,141715	79	0,0479944	79	-0,0156326	79	-0,0425888	79	0,0563063	79	-0,16682	79	-0,135696	79	0,185419	79	-0,0437154	79	-0,0110541	79	-0,0331013	79	-0,0779339	
80	-0,0237426	80	0,176952	80	-0,0143165	80	0,147954	80	0,0478934	80	-0,00929082	80	-0,0455267	80	0,0581975	80	-0,167258	80	-0,137315	80	0,187265	80	-0,0361257	80	-0,00736504	80	-0,0288709	80	-0,0833674	
81	-0,0227138	81	0,180495	81	-0,0156909	81	0,151461	81	0,0445877	81	-0,00469006	81	-0,0445324	81	0,054801	81	-0,168337	81	-0,13978	81	0,185277	81	-0,0339078	81	-0,00335739	81	-0,0282276	81	-0,0843834	
82	-0,0180839	82	0,181437	82	-0,0153207	82	0,157421	82	0,0406217	82	-0,00378777	82	-0,0442031	82	0,0529513	82	-0,169438	82	-0,142135	82	0,185375	82	-0,029323	82	-0,00504673	82	-0,028997	82	-0,0820056	
83	-0,0152086	83	0,179006	83	-0,0184018	83	0,158469	83	0,038599	83	-0,000256711	83	-0,0444451	83	0,0518301	83	-0,169399	83	-0,145522	83	0,184427	83	-0,0261287	83	-0,00994332	83	-0,0271338	83	-0,0849271	
84	-0,012358	84	0,182326	84	-0,0193035	84	0,161616	84	0,0361258	84	-0,00160838	84	-0,0458046	84	0,0562982	84	-0,171857	84	-0,144761	84	0,184315	84	-0,0202268	84	-0,00925808	84	-0,021283	84	-0,0828051	
85	-0,0101091	85	0,185084	85	-0,0205652	85	0,161674	85	0,0335973	85	-0,000492206	85	-0,0413361	85	0,0570001	85	-0,171327	85	-0,145999	85	0,180596	85	-0,0188162	85	-0,0115546	85	-0,0155017	85	-0,0800812	
86	-0,0107794	86	0,183059	86	-0,0230406	86	0,161375	86	0,0293748	86	0,00622181	86	-0,0391076	86	0,0544693	86	-0,170521	86	-0,153726	86	0,1804	86	-0,0134268	86	-0,0142502	86	-0,0126297	86	-0,0819767	
87	-0,012845	87	0,187795	87	-0,0225907	87	0,16223	87	0,0234787	87	0,0114161	87	-0,0377739	87	0,0567425	87	-0,170461	87	-0,154963	87	0,182886	87	-0,0154553	87	-0,0160091	87	-0,0125634	87	-0,0820468	
88	-0,00890737	88	0,193091	88	-0,0246902	88	0,162938	88	0,0236894	88	0,0191872	88	-0,0367822	88	0,0620041	88	-0,170493	88	-0,154204	88	0,183836	88	-0,0133853	88	-0,024191	88	-0,0114278	88	-0,0845011	
89	-0,0050683	89	0,193844	89	-0,0250115	89	0,163095	89	0,0230418	89	0,0216779	89	-0,0392764	89	0,0590429	89	-0,176366	89	-0,14684	89	0,182488	89	-0,0120443	89	-0,0284814	89	-0,00794869	89	-0,0870826	
90	0,00109822	90	0,197439	90	-0,0250437	90	0,161892	90	0,0214963	90	0,0223998	90	-0,042441	90	0,0605531	90	-0,182144	90	-0,149133	90	0,177448	90	-0,00925142	90	-0,0283804	90	-0,00567518	90	-0,089466	
91	0,00312976	91	0,196854	91	-0,0222677	91	0,163679	91	0,0200302	91	0,0209164	91	-0,0446343	91	0,0621913	91	-0,189648	91	-0,14644	91	0,176443	91	-0,00831089	91	-0,0295453	91	-0,00100897	91	-0,0857942	
92	0,00760593	92	0,196691	92	-0,0183848	92	0,166464	92	0,0200569	92	0,0152314	92	-0,044734	92	0,0647664	92	-0,192574	92	-0,146812	92	0,175357	92	-0,00969905	92	-0,0288812	92	0,00228454	92	-0,0879772	
93	0,0124949	93	0,194073	93	-0,0194764	93	0,170101	93	0,0175596	93	0,0121862	93	-0,0426515	93	0,0650059	93	-0,197835	93	-0,147038	93	0,175078	93	-0,0109895	93	-0,0301143	93	0,00919755	93	-0,0885233	
94	0,0135493	94	0,189094	94	-0,0183668	94	0,173012	94	0,0198725	94	0,00851347	94	-0,0431641	94	0,0699332	94	-0,200276	94	-0,144927	94	0,172626	94	-0,0116348	94	-0,02995	94	0,00919175	94	-0,0885318	
95	0,0154182	95	0,191948	95	-0,0180594	95	0,176149	95	0,0194246	95	0,00478387	95	-0,045483	95	0,0702631	95	-0,202916	95	-0,142852	95	0,171926	95	-0,0152296	95	-0,035714	95	0,0110473	95	-0,0838245	
96	0,0177014	96	0,194997	96	-0,01449	96	0,181068	96	0,0183204	96	0,00781906	96	-0,0457067	96	0,0723229	96	-0,206395	96	-0,146239	96	0,172138	96	-0,018215	96	-0,0375459	96	0,0131758	96	-0,0802224	
97	0,0157002	97	0,192839	97	-0,0152418	97	0,179972	97	0,01898	97	0,00584108	97	-0,0476385	97	0,0732741	97	-0,208357	97	-0,147393	97	0,173111	97	-0,0219143	97	-0,0406362	97	0,0137255	97	-0,0777942	
98	0,0169597	98	0,189024	98	-0,0154631	98	0,182227	98	0,0180044	98	0,00543608	98	-0,0462628	98	0,0762819	98	-0,211155	98	-0,154223	98	0,167535	98	-0,0241382	98	-0,0418088	98	0,0111606	98	-0,0819872	
99	0,0182064	99	0,182962	99	-0,0191832	99	0,181705	99	0,0121692	99	0,00855612	99	-0,0432633	99	0,0760457	99	-0,207791	99	-0,148817	99	0,16012	99	-0,0244533	99	-0,0433132	99	0,00985846	99	-0,0777389	
100	0,0179305	100	0,180377	100	-0,0253026	100	0,177407	100	0,00901682	100	0,0114575	100	-0,0409449	100	0,075249	100	-0,210178	100	-0,1417	100	0,154788	100	-0,0285575	100	-0,0405504	100	0,00829802	100	-0,0755016	
101	0,0083622	101	0,178396	101	-0,0285897	101	0,181092	101	0,00702644	101	0,018204	101	-0,0375083	101	0,0770145	101	-0,203664	101	-0,13704	101	0,14693	101	-0,029956	101	-0,0371651	101	0,0073149	101	-0,0698892	
102	0,00912637	102	0,174489	102	-0,0295742	102	0,183955	102	0,0052399	102	0,0214338	102	-0,0353288	102	0,0795148	102	-0,199512	102	-0,131209	102	0,144472	102	-0,0290633	102	-0,0391699	102	0,00665568	102	-0,063606	
103	0,00715715	103	0,172429	103	-0,0280513	103	0,185824	103	0,00519649	103	0,0214681	103	-0,0303998	103	0,0770956	103	-0,199867	103	-0,128044	103	0,141126	103	-0,0249903	103	-0,0368264	103	0,00539647	103	-0,0575321	
104	0,00496431	104	0,167268	104	-0,0245467	104	0,190022	104	0,00408429	104	0,0249765	104	-0,0293325	104	0,0780704	104	-0,19708	104	-0,121153	104	0,136932	104	-0,0204839	104	-0,0357436	104	0,00389278	104	-0,0500027	
105	0,00487592	105	0,160938	105	-0,0239892	105	0,190511	105	0,00156261	105	0,0241577	105	-0,024969	105	0,0813786	105	-0,195693	105	-0,115641	105	0,133559	105	-0,0174972	105	-0,0359424	105	-0,00166006	105	-0,0496385	
106	3,6641E-5	106	0,156528	106	-0,0245473	106	0,186664	106	0,00148021	106	0,0234028	106	-0,0238999	106	0,0818808	106	-0,192758	106	-0,103288	106	0,130004	106	-0,01619	106	-0,0358475	106	-1,28085E-5	106	-0,0442852	
107	-0,000847972	107	0,153943	107	-0,0259417	107	0,184551	107	-0,00365676	107	0,0228848	107	-0,0278791	107	0,0846833	107	-0,189515	107	-0,0920374	107	0,126355	107	-0,0148031	107	-0,0352358	107	0,00244956	107	-0,045769	
108	0,000434106	108	0,150373	108	-0,0240856	108	0,181406	108	-0,00354683	108	0,0210749	108	-0,0283776	108	0,0856929	108	-0,187584	108	-0,0794001	108	0,119736	108	-0,0114602	108	-0,0364195	108	0,00628275	108	-0,040258	
109	-0,000556942	109	0,147997	109	-0,0198361	109	0,177289	109	-0,00763843	109	0,0204773	109	-0,0280524	109	0,0895711	109	-0,184672	109	-0,0710425	109	0,114126	109	-0,00801485	109	-0,0367728	109	0,00651883	109	-0,038516	
110	-2,51996E-5	110	0,140235	110	-0,0194404	110	0,172258	110	-0,0168019	110	0,0228605	110	-0,0261875	110	0,0919499	110	-0,17992	110	-0,0597989	110	0,110927	110	-0,00643451	110	-0,0334934	110	0,0050494	110	-0,0382495	
111	0,00433443	111	0,131632	111	-0,015448	111	0,168328	111	-0,0216736	111	0,0262174	111	-0,0306526	111	0,0949847	111	-0,177015	111	-0,0500885	111	0,105676	111	-0,00679613	111	-0,0332198	111	0,00742421	111	-0,0353795	
112	0,00631374	112	0,123509	112	-0,010475	112	0,163254	112	-0,0206304	112	0,034444	112	-0,0360668	112	0,0987073	112	-0,175374	112	-0,0436776	112	0,0992119	112	-0,0103578	112	-0,0362138	112	0,00964569	112	-0,0270617	
113	0,00304622	113	0,118781	113	-0,00984186	113	0,157757	113	-0,0218821	113	0,0369293	113	-0,0371716	113	0,101394	113	-0,169494	113	-0,0343431	113	0,0989944	113	-0,00761343	113	-0,0342179	113	0,00841498	113	-0,0202896	
114	0,00650132	114	0,114736	114	-0,0117997	114	0,151441	114	-0,024431	114	0,04251	114	-0,0378631	114	0,0985682	114	-0,16634	114	-0,0267036	114	0,0958866	114	-0,00478428	114	-0,0414528	114	0,00750988	114	-0,0214881	
